5.594725239432771779e-01,8.073596898113126752e-01,-1.385229218682559438e+00,4.358065013046171221e-01,3.425791588232302232e+00
1.166202656327601783e+00,-6.461057496842879111e-01,-8.077969129091642220e-01,2.416142188617075082e+00,1.227680457754954269e+00
6.909898865718340222e-01,6.664336523879901275e-01,1.192391702446226276e+00,2.210974920138392141e-01,5.531003944409629280e-01
-1.553983884437252661e+00,8.138120825556456328e-01,-1.007246956312583541e-01,6.031689512859894631e-01,2.388014187764246010e+00
-9.364566787338823861e-02,1.865297696900899860e+00,-6.019377225502033912e-01,1.297732363137562572e+00,4.113052543557491170e+00
1.327633351497596648e+00,-2.592343825655096246e-01,1.885476190837785948e+00,1.613872873587397061e+00,-1.110755832046770974e+00
-1.549871376076446872e+00,4.010405981450684276e-01,1.288308284722972097e+00,-1.178512654739286569e+00,4.430701933363793144e-01
-8.108343492482903425e-01,-2.571409645026044299e-01,1.898655599125231408e+00,-1.573175902996033715e+00,-8.188673230743708231e-01
9.159429843856983222e-01,-6.408110877725901044e-01,-2.694796644936683916e-01,9.216137384595093351e-01,-1.000827692714578721e-01
5.950905227853204860e-01,7.836824618255171515e-01,8.986703448797470628e-01,-3.703243554918985159e-01,1.534678985866908763e+00
1.191420703200930742e+00,2.289980476590416369e-01,9.051248015329034224e-01,-1.343880837231109515e+00,-5.014803077393903408e-01
6.737970364092288333e-02,-4.175419534985456704e-01,2.834929380062986004e-01,9.517274817548415644e-01,-5.933889373637304399e-01
-7.661889479388745983e-01,1.549570870537058553e+00,7.653273311713928440e-01,4.833405375484111088e-01,2.244463978879475796e+00
1.150895783278525819e+00,6.941325221083363139e-01,9.168423742186109227e-01,7.194172306381356741e-01,1.425175271658369880e+00
6.503953664060340145e-01,2.001548959323834254e+00,1.447888906569306799e+00,8.671802492391540440e-01,2.551785013991185291e+00
3.407534760952515285e-01,-2.445146437540133832e-01,-8.720832946462753199e-05,7.180704574051584022e-01,1.300342185066571066e+00
-1.206735580809895070e-01,-5.129393836758915359e-01,-6.669902568758079298e-01,-2.311007463108346038e-01,5.098595067240425660e-01
-2.051569206741236662e-01,8.532725239457830679e-02,-1.306032628732158640e+00,2.750582893837157927e-01,2.055616378825873447e+00
1.413745151135835654e-01,-1.030693571351239068e+00,1.878256243999523845e+00,8.041068204634045369e-01,-2.277394182732547456e+00
1.553456021651472563e+00,4.483699554146917121e-01,2.177011808085026201e-01,2.814512081050514425e+00,8.882825867455546032e-01
-2.109474640438488091e+00,1.681759611130942966e+00,4.123337916137220227e-01,3.176864675437807706e-01,2.203144712104552205e+00
-2.266269362203774951e-01,-2.286776292693537549e-02,-1.295929372115246281e+00,1.621466201240906013e+00,2.124209303188426823e+00
1.528750655379869094e+00,2.874422943738832448e-01,1.496497978410802121e+00,-7.351074849914838172e-01,3.994106839240161300e-01
1.991369560653826642e+00,-9.266734927327120452e-01,-6.491972787501596454e-01,7.910711791996435371e-01,1.057463841119352876e+00
2.092382953413764179e-01,-2.066819798508935935e-01,1.814067976285604900e-02,7.518371490533164447e-01,3.365659058633069245e-01
1.120892919099382601e+00,6.370688048071071474e-01,4.992584426950960053e-01,3.580664249614860406e+00,2.895007239735670090e+00
-4.551824882342625500e-03,1.905596959325831286e+00,1.285783020854788461e+00,1.562290586570181661e-01,2.398311698257104219e+00
2.091219875264326511e+00,-4.881838236775726814e-01,1.073664136196240237e+00,1.235941796440737983e+00,8.622244047531824052e-02
8.869369823583446166e-01,1.555906296010229894e+00,-3.980682669723670242e-01,5.255575719154224057e-01,4.410130662792390410e+00
5.151123956306016272e-01,1.504926370346020503e+00,-2.397881717783933997e-02,8.062066512651152594e-01,3.390626752620678808e+00
8.559428802571085182e-01,1.946718913419125951e-01,1.134885244082654232e+00,2.346387435288424250e-01,5.573765995519111005e-01
7.516885745243269135e-01,5.814719934375118804e-01,1.083314737998245791e-01,4.389947520577885953e-02,2.187085069894255440e+00
-1.184550502802877991e+00,1.238837998675233365e+00,7.752775740744274335e-01,-3.219267764109109975e-01,1.312504951293990807e+00
-1.080521315566433938e-01,1.720297057305176347e+00,5.486020488302396636e-01,-3.803616131577362558e-01,2.301908831765871799e+00
4.201072947245461653e-01,-5.587143012516577745e-01,1.620914396299354410e-01,4.685333321767656267e-01,-1.899379330693862222e-02
1.145651478229049447e+00,-6.247279855047660480e-01,1.493951299432171753e+00,5.174264405977639925e-01,-3.932626568508978959e-01
1.277170369025746766e+00,3.814512442593532282e-01,-7.052764587392434947e-01,-1.735465550126194634e+00,1.180410851639684955e+00
-4.339634751193600093e-01,1.587890700965382207e+00,2.988632566950277236e-01,3.997347481849233830e-01,1.981185909481662399e+00
2.769144958112681465e+00,-2.927187386565943128e-01,1.176831209355699626e+00,1.524115978607744892e-01,-4.249892095820033688e-01
9.786201963314742347e-01,5.748747744247116875e-01,6.312130928829980947e-01,2.508357952068283048e-01,1.623581929042060557e+00
1.191002315146644008e+00,9.910782428744671080e-01,4.129588565945457868e-01,3.220784919203537044e-01,2.061666524140270518e+00
-1.413489536548265812e-01,1.497108949930824329e+00,5.043400129986610470e-01,7.484689598043297032e-01,1.208365264807222061e+00
4.092496993685450501e-01,4.520771250142588960e-01,1.061017550527794118e+00,-1.099434344050054024e+00,-1.965024881448849126e-01
5.789655295033668825e-03,1.189179045810633495e+00,-1.547413494135410073e+00,4.840201726268609228e-01,4.154577641136049770e+00
-2.496271052896305576e-01,-6.687416525330545092e-01,-4.701604037888232335e-01,5.049070828238527708e-01,5.304619862263424412e-01
3.746816046802095013e-01,-6.630547807888970135e-02,2.402460917159741971e+00,7.352170714371892846e-01,-1.384663575895570764e+00
5.585123864431312812e-01,1.167054757685999311e+00,-9.441850631905279734e-02,7.709124254618260341e-01,2.028965544968212242e+00
1.805870247433722930e-01,-6.265493017683942956e-01,1.474286734475397154e+00,-6.177973048194500549e-01,-1.927035660417939278e+00
1.911824876637407522e+00,1.199741606858302667e+00,7.386012338975666003e-01,1.837232057697723242e+00,1.983366273635149168e+00
-2.255462525369381077e-01,-3.748310910173267563e-01,1.489503202947614513e+00,1.673649398386985565e+00,-4.285652946668556673e-01
-2.316783630708305064e-01,1.656159658721528538e-01,2.438580846319551854e-01,1.154856127284677347e+00,1.490817239633479341e+00
1.974208761443824844e+00,1.535719438925013280e+00,2.614582468685690553e-01,2.897109851430575422e-01,1.672687622588100886e+00
1.560360151904038206e+00,9.459292725991412798e-01,-1.876895671300558233e+00,1.308013587895913155e+00,3.991594975994579464e+00
1.163649339879890832e-03,-4.359002233611070642e-01,-2.989888524520078472e-01,1.906341708806784940e-01,7.479780064128870309e-01
-7.335506523341941421e-01,1.596196408792660337e+00,1.623545767717325061e+00,-4.314264152596746782e-01,4.173329879000650111e-01
5.072357244833300971e-01,-2.766517959103435564e-01,5.722503274290857700e-01,-1.355023746877064839e-01,6.571142809106939042e-01
1.141319777937487290e+00,9.610614194538733557e-01,1.218380372318462967e+00,4.485012529334092557e-02,2.948666891658245914e-01
7.143634543996679742e-02,-5.695708890583663919e-01,2.460268479975488809e+00,8.182213082721186970e-01,-2.315531145330860241e+00
6.025372678545181104e-01,9.319361816647029340e-01,2.189320301861992668e+00,-2.555915605312239491e-01,-2.000462832061156160e-01
8.376499675339776907e-01,1.502132878255675097e+00,-5.653619293114386934e-02,8.259698697423281111e-01,3.224367007753130565e+00
1.338276882933424838e+00,1.064899635372305031e+00,-8.141967799632798819e-01,1.124487404156086390e+00,3.942861612186720599e+00
-4.787189157937324357e-01,1.503690822838305463e+00,1.970125820117522852e-01,2.250423001685581958e-01,3.758179451118737191e+00
-4.663058130319845396e-01,-4.650073831600293750e-01,3.755390819976318628e-01,1.532220763328352220e+00,9.893832855583646335e-01
1.160077522143673656e+00,-4.107964037963643400e-01,-5.728220726817678798e-02,1.431738947743335766e+00,1.337646316905321875e+00
1.632398121387657053e-02,-1.054033849914760790e+00,-2.494122291781572520e-01,4.003479012740714382e-01,-6.299199060341997836e-01
6.191263293833770831e-01,1.643903518248563400e-01,-7.432598601177702324e-01,-1.141642951296304886e+00,2.468335451120145407e+00
-2.623257170607918298e-01,-8.263542073252159170e-01,-5.018318369873304707e-01,1.385059203882063716e+00,4.964048067373543205e-01
3.541279122198462415e-01,2.974221279592146772e+00,-1.097425608048157253e+00,1.934505246588396066e-01,7.232073327126871121e+00
1.150507007487997502e+00,-2.539463683490800761e-01,1.039850032480635900e+00,-8.749702134499270922e-01,-1.093707122446665236e+00
4.940889194495255987e-01,-2.403613221839157599e-01,7.809473221900722351e-01,7.877150313620435718e-01,1.148586845425347835e-01
9.742358555454351254e-01,1.671944903794728154e-01,-1.499679993604577932e+00,-1.698394914193918082e-02,3.392322289674091884e+00
7.416833057660749962e-01,-1.501441513102941272e+00,1.315570207742339459e+00,3.492589167630799074e-01,-1.705234468569112094e+00
4.312133092656334488e-01,-1.794210629310737604e+00,7.109126183145031419e-01,-1.309733965283658597e+00,-2.857348081994139477e+00
-3.196970087170024066e-01,7.768778833391692951e-01,2.440143229641172640e-01,-9.928988846254318545e-01,1.912292046602948048e+00
3.291410348814232112e-01,-1.608724795265296104e-01,1.570380266149724369e+00,1.230418988287665716e+00,-7.448162335067751716e-01
1.182587114815769336e-01,1.552630737432769692e+00,-5.250266027739908248e-02,4.967716558326958909e-01,4.001244744603130066e+00
-3.160258624217680556e-01,1.215500550319466855e-01,1.701189662011466153e+00,-3.132749093788112504e-01,3.099695400916209209e-01
2.769590815739185752e-01,-6.729820525608429804e-01,6.492383670855803590e-01,-4.143327671314593341e-01,9.991400378024439810e-01
-1.390018439159858676e+00,-5.515463649381122657e-01,-6.251476012858923070e-01,1.582432566644562222e+00,6.750250476426430390e-01
1.124641367513858903e-01,-4.070013649095310382e-01,9.063718901653934346e-01,1.414367835387744687e+00,-1.681455754066047970e-01
-2.793311852076146851e-02,4.868640504953702930e-01,-7.257024437383972071e-01,-1.148091934624572374e+00,2.480948101883204693e+00
2.438413243096121175e+00,-4.801147336890798645e-03,5.329235960971669961e-01,1.205325079261802435e+00,6.902893855919940425e-01
-6.299466935213153818e-01,-4.920660040014174785e-01,1.075369853000294862e+00,-5.665696472680121776e-01,-3.398759814515794897e-01
-3.442205291544181978e-01,1.165322774316635668e+00,6.876652428053320332e-01,1.411620300173681786e+00,1.084173623634351102e+00
-9.662890253482778746e-01,1.789629875747586363e+00,3.539787858326868264e-01,6.828369888570451351e-01,1.797347913374163886e+00
-2.963287403496174810e-01,7.709455614900815323e-01,1.659522372372007337e-01,-1.277966111476806832e+00,1.478042855921645859e+00
-1.292636449796571219e+00,-5.619280820963155065e-01,-5.427747002156786404e-01,-7.697372914400163468e-02,1.235566655968598937e+00
-5.627232297385185156e-01,-1.358180634397761377e+00,1.439196316128812381e+00,6.598894655379633489e-01,-2.020951107311282691e+00
-5.816091178488130842e-02,-5.763796705505819240e-01,-2.488371479387389562e-01,1.858098237171035505e+00,-2.137398401457064612e-01
1.830143111117613186e+00,3.854417214487433907e-01,3.624832595415641845e-01,-1.381286675788408469e-01,1.517311177204025530e+00
-2.785366639883847806e-01,-5.065674721080946075e-01,2.577293939699473180e-01,1.787396572212760215e-01,7.595702270011497337e-01
-4.355117001165588753e-01,-1.112000753132287301e+00,-1.161611031836661256e+00,1.083990650285310275e-01,-6.906307865933412060e-01
-2.663162743327162629e-01,8.256890312267964327e-02,4.557774677472243852e-01,-3.819074587038450708e-01,4.340084868996548773e-01
6.666659600379423178e-01,9.847624326617812063e-01,4.856308542579318432e-01,1.727489568632091244e+00,3.207260097915463071e+00
-1.450039282427105114e+00,-4.608775502935635315e-01,-2.510171322269397209e-01,1.609489406293412861e+00,2.213493137899877894e-01
-1.575328954294133110e+00,7.312197274192828722e-01,-1.054283895481015199e-01,-6.635691157000085383e-01,1.562583544224890097e+00
-1.390548755345579313e+00,-1.226298915731824701e+00,-2.799262605772612766e-01,-1.387481093450343428e-01,-3.815652907931714743e-01
4.130180142395686871e-01,-4.019640989092306271e-01,8.695761375362554002e-01,1.123661658831753618e+00,-4.072748154640597473e-01
-2.524843779066196503e-01,-9.414324881563038705e-01,-6.154229674490743207e-01,1.407667344456079661e+00,1.255037789814485771e+00
1.755724404578602460e+00,8.598289416804518748e-01,6.828125764697634548e-01,7.446358222246476366e-01,1.545045833987520378e+00
1.270964080890808923e+00,-4.031402130835968767e-01,1.941970028233784007e-01,-1.349290004258211662e+00,-4.685695629800523676e-02
1.032996463578147894e+00,-1.084142949782721299e+00,-7.236855537810293892e-01,1.146958925525704887e+00,3.986760594774911848e-01
1.323599678560738235e+00,1.195458556358840463e-01,1.681922139194206300e+00,5.755839324955756009e-01,-1.050771653019680008e+00
-9.239056843041559830e-02,8.327282590653509176e-02,3.100723827222514828e+00,7.939814391393371640e-01,-2.911977549605516913e+00
1.121176655901660602e-01,-1.240515853743550667e-01,1.122617794519689349e+00,1.918230884777944345e+00,-7.193707968410378850e-01
-2.231357488701889991e-01,4.072965196399952470e-01,1.851663227379512833e+00,7.425073264637723769e-01,-5.601899627980966301e-03
1.828439938347917293e+00,-6.779507712471324332e-01,2.148934529295821960e+00,-1.243088172161564975e+00,-1.900196739850898764e+00
1.814091265287892663e+00,1.272777180917794126e+00,-1.020342352847829481e+00,1.022935226330250469e+00,3.360048575275098592e+00
-2.863634339650657501e-01,1.800121905278647017e+00,-6.136975208835044882e-01,-1.316815166370240986e-01,4.395855735299589284e+00
1.307592121508953875e+00,1.360282449679540040e+00,1.500602407027379570e+00,1.518857855826424297e+00,1.995967336624829169e+00
5.031727406898812704e-01,2.049431018044679309e+00,4.140073305053137975e-01,-1.681260928932291732e+00,2.086102823258518590e+00
1.140246205010482017e+00,5.542600842461730126e-01,1.129184848965737675e+00,-2.124854550568082145e-01,2.206218163548106403e+00
-2.037808877839207278e-01,3.980724514974782746e-01,-1.223295587568888454e+00,1.146590903644997272e+00,2.708987882875932840e+00
8.645965845298850261e-02,3.329233768802126181e-01,8.486912867503992874e-01,8.128598474257393569e-01,1.039126579805831785e+00
-6.865710616888125450e-01,1.291454845659884443e+00,-8.740380065793844633e-01,-1.353748331459888599e+00,4.427583576758718387e+00
-4.754095281529815975e-01,6.818378705780288040e-01,-1.342804274792878338e+00,6.680031802604902147e-03,2.678089262141486238e+00
-4.284843168177180917e-01,-9.205170937962423583e-01,-1.464520486408096289e+00,1.330816619347266583e+00,1.396740635136162423e+00
8.813121498838444312e-02,6.455551059391155810e-01,1.236348713309381786e+00,1.515875501520021817e+00,6.928167251887045186e-01
1.989671686861193445e+00,6.285534592088415362e-03,-1.527342329450753766e-01,7.953813941742693405e-01,2.131280253612986897e+00
6.677848861716212392e-02,-4.619258584689900915e-01,2.886169201736563661e+00,1.023770449343920919e-01,-2.670878298563384767e+00
-9.931715962687996946e-01,8.614845164074222961e-01,-6.884112998129471306e-02,2.323886250086148464e-01,2.289314426154652082e+00
2.612079875187288458e+00,2.402448070042104700e-01,-4.154049088305211135e-01,-1.206853361098664257e-02,1.187668426057864046e+00
8.770409750743137778e-01,-8.267588627308803950e-01,-7.510947916005783487e-01,9.937346728000824303e-01,1.750489174363263345e-01
1.601135333707405461e+00,-3.969718991063684865e-01,3.330050686024483286e-01,-1.004138551419692327e+00,3.232798919902746260e-02
1.587175763579896093e-01,-2.858054710778068497e-02,-4.252137120920179147e-01,-5.906120077182175354e-02,1.230910904288111896e+00
1.525796489608926831e-01,-4.451679255446644445e-02,-6.485717794747596354e-01,2.320072311659740483e-01,1.974744700773839678e+00
9.592892026484884926e-01,2.535490543683176501e+00,1.653611127780102441e-01,-8.119677409209340446e-01,3.538967479060374899e+00
-4.197393831683197685e-01,-7.459682774922760107e-03,1.401574324847353337e-01,-3.832923055433171133e-01,8.705921648602035212e-01
-2.247845239485654290e+00,-6.334546063211277112e-01,-6.110198856979520698e-01,-9.581290095471675095e-01,1.021201322238604048e+00
7.456583747937578499e-01,2.586276463022019745e-01,7.948964694533811048e-01,-1.139217629942830712e+00,5.724741681658066517e-01
1.452719891579082656e+00,2.892116612459892933e-01,2.041485010440805548e-01,2.264711964125839749e+00,1.095984794852671307e+00
-7.876791622333623177e-01,1.910473589734523303e+00,1.380387174094215297e+00,-4.826423080144737199e-02,1.617996726518094119e+00
3.325937471506058563e-01,-1.801617778740093323e+00,1.377136603871164100e+00,-2.027036572656252478e+00,-2.940800178036950818e+00
1.325608801918813640e-01,-3.552321233518009325e-01,7.458312173677142942e-01,-6.526185509281692276e-01,-4.134134880444140236e-02
1.683196340141245972e+00,2.594187395348811265e+00,-9.937178180128432015e-01,-2.121583037315022957e-01,6.182853528163744450e+00
-2.291805397482243323e-01,-1.793910315934589716e+00,1.692547651950589149e-01,5.483482005737276843e-01,-1.096064685722891729e+00
1.163762420266150066e+00,1.998856531637318579e-01,-2.522318368008433231e-01,9.998866794060699004e-01,2.308539078127327393e+00
9.794093371184098284e-01,1.258146460983105008e+00,-2.045734358023894583e-01,-5.592887268352115804e-01,1.898797551861745259e+00
3.651609365724864387e-01,-1.216102250619311986e+00,-1.226980584667247132e-01,7.680316218434199982e-01,-1.588521186722782197e-01
2.732074196058601689e+00,-4.528180228409030561e-01,2.167564400235560962e-02,-1.987956726827140863e-01,2.427201742757514324e-01
-1.006048495770858864e+00,3.769188363282820475e+00,2.124886609056023001e+00,2.627245401408343506e-01,3.150320075300186318e+00
1.070905903854906027e+00,7.459450398867054077e-02,-4.100633403955483147e-01,-1.498346897295847802e+00,1.564991236527021989e+00
1.019372816703002227e-01,1.148769684948818259e+00,1.559799906125186153e+00,1.941450353703532583e+00,1.483383675263933554e+00
-5.521891560210658856e-01,1.214778950358596843e+00,-9.169121391706749336e-01,9.419268564679965650e-01,3.905649527758030537e+00
1.148695978440028131e+00,-6.332283855745461931e-01,-7.096495191503857658e-01,-2.732162618343599303e-01,1.214643164707773781e+00
-1.843240535240311950e-01,1.342310340979008032e+00,-7.589909045852851754e-01,-4.931061806623810440e-01,3.885032862382161056e+00
-3.060804226660467919e-01,8.961666720794592145e-01,-1.363124724904275498e+00,7.817055728266510961e-01,4.470486234678265447e+00
-2.634318936783742182e-01,8.864572944621691430e-01,4.184317984741462437e-01,-3.107887774837486128e-01,9.755629886856784783e-01
-1.266103437753322014e+00,7.584597648890240018e-02,1.239414087438404366e-01,8.103658836275640098e-01,7.178603279777486801e-01
-2.208590627365628056e-01,8.182003356531222238e-01,-9.466128924312386950e-01,2.034612926366802910e+00,3.562792295703519407e+00
-1.862805327512395137e-01,1.016900895805670668e+00,4.538210857829351186e-01,6.874664376233228236e-01,2.552785287490013211e+00
-8.636601065350031359e-01,1.087860816386909235e+00,-1.307321086844493441e-01,1.238222074143637608e+00,2.835400027936120004e+00
2.452396149552378835e-01,1.779799998972762809e-01,-2.544628123644611661e-01,-2.397892588836984529e-01,1.904794737554883710e+00
-1.025432594711283008e+00,6.631023245624911855e-01,5.469422257709469770e-01,3.113831030716580628e-01,2.265165532353035527e+00
7.798188739444956719e-01,1.728318832226947155e+00,1.819860946625635023e+00,8.377082669943249904e-01,1.246303249184411488e+00
-2.008958783107297474e+00,1.752050637240060160e-01,-6.204411578172692732e-01,1.870157796931212479e-01,1.939147631756855450e+00
2.429607203380871550e+00,-9.740886890776383478e-01,2.398233513108316117e+00,4.865273516961775568e-01,-3.523394203150171933e+00
-2.257113023657419948e-02,-8.722388297509544586e-01,1.885705728295157257e-01,-2.473677386146238555e-01,-5.234307253122136849e-01
2.658454451745415059e-01,-6.288414990713142583e-01,9.483207377428415352e-01,9.645866661539832521e-01,-1.182181702925271916e+00
