4.040401999796969928e-02,0.000000000000000000e+00,9.654457498272287497e-01,6.008583690987125969e-01,3.573159708679606722e-02,6.270037483052874894e-01
5.303027624733522988e-02,0.000000000000000000e+00,9.654457498272287497e-01,6.008583690987125969e-01,3.573159708679606722e-02,6.036100699151980553e-01
7.070703499644698242e-02,0.000000000000000000e+00,9.654457498272287497e-01,6.008583690987125969e-01,3.573159708679606722e-02,6.275354228141534207e-01
9.090904499543182860e-02,0.000000000000000000e+00,9.654457498272287497e-01,6.008583690987125969e-01,3.573159708679606722e-02,6.176994444001383533e-01
1.161615574941628898e-01,0.000000000000000000e+00,9.654457498272287497e-01,6.008583690987125969e-01,3.573159708679606722e-02,5.509742935374963846e-01
1.489898237425132665e-01,0.000000000000000000e+00,9.654457498272287497e-01,6.008583690987125969e-01,3.573159708679606722e-02,5.278464524018399162e-01
1.919190949903560872e-01,0.000000000000000000e+00,9.654457498272287497e-01,6.008583690987125969e-01,3.573159708679606722e-02,4.712231172076454810e-01
2.424241199878182096e-01,0.000000000000000000e+00,9.654457498272287497e-01,6.008583690987125969e-01,3.573159708679606722e-02,4.313475290427200570e-01
3.080806524845189909e-01,0.000000000000000000e+00,9.654457498272287497e-01,6.008583690987125969e-01,3.573159708679606722e-02,3.880160565701678554e-01
3.939391949802045767e-01,0.000000000000000000e+00,9.654457498272287497e-01,6.008583690987125969e-01,3.573159708679606722e-02,3.481404684052424314e-01
4.949492449751288214e-01,0.000000000000000000e+00,9.654457498272287497e-01,6.008583690987125969e-01,3.573159708679606722e-02,2.577558018980779520e-01
6.212118074687841274e-01,0.000000000000000000e+00,9.654457498272287497e-01,6.008583690987125969e-01,3.573159708679606722e-02,2.045883510115107107e-01
5.808077874708144489e-03,0.000000000000000000e+00,9.654457498272287497e-01,1.994445847008332051e-01,3.970994646747659507e-02,5.156976898742590132e-01
1.010100499949242482e-02,0.000000000000000000e+00,9.654457498272287497e-01,1.994445847008332051e-01,3.970994646747659507e-02,5.696626525241248462e-01
1.515150749923863810e-02,0.000000000000000000e+00,9.654457498272287497e-01,1.994445847008332051e-01,3.970994646747659507e-02,6.268176622271847132e-01
2.171716074890871553e-02,0.000000000000000000e+00,9.654457498272287497e-01,1.994445847008332051e-01,3.970994646747659507e-02,6.712124837174681113e-01
3.030301499847727620e-02,0.000000000000000000e+00,9.654457498272287497e-01,1.994445847008332051e-01,3.970994646747659507e-02,6.837068346758113924e-01
4.040401999796969928e-02,0.000000000000000000e+00,9.654457498272287497e-01,1.994445847008332051e-01,3.970994646747659507e-02,6.518063641438712752e-01
5.303027624733522988e-02,0.000000000000000000e+00,9.654457498272287497e-01,1.994445847008332051e-01,3.970994646747659507e-02,5.880054230799904857e-01
7.070703499644698242e-02,0.000000000000000000e+00,9.654457498272287497e-01,1.994445847008332051e-01,3.970994646747659507e-02,5.494590211872295571e-01
9.090904499543182860e-02,0.000000000000000000e+00,9.654457498272287497e-01,1.994445847008332051e-01,3.970994646747659507e-02,5.398888800276470112e-01
1.161615574941628898e-01,0.000000000000000000e+00,9.654457498272287497e-01,1.994445847008332051e-01,3.970994646747659507e-02,4.790121487625277341e-01
1.489898237425132665e-01,0.000000000000000000e+00,9.654457498272287497e-01,1.994445847008332051e-01,3.970994646747659507e-02,4.503017252837814843e-01
1.919190949903560872e-01,0.000000000000000000e+00,9.654457498272287497e-01,1.994445847008332051e-01,3.970994646747659507e-02,4.213254645506022689e-01
2.424241199878182096e-01,0.000000000000000000e+00,9.654457498272287497e-01,1.994445847008332051e-01,3.970994646747659507e-02,3.830448999122739173e-01
3.080806524845189909e-01,0.000000000000000000e+00,9.654457498272287497e-01,1.994445847008332051e-01,3.970994646747659507e-02,3.415742882207513653e-01
3.939391949802045767e-01,0.000000000000000000e+00,9.654457498272287497e-01,1.994445847008332051e-01,3.970994646747659507e-02,3.030278863279900481e-01
4.949492449751288214e-01,0.000000000000000000e+00,9.654457498272287497e-01,1.994445847008332051e-01,3.970994646747659507e-02,2.328468511577212741e-01
6.212118074687841274e-01,0.000000000000000000e+00,9.654457498272287497e-01,1.994445847008332051e-01,3.970994646747659507e-02,1.658558630406466450e-01
5.808077874708144489e-03,0.000000000000000000e+00,9.654457498272287497e-01,0.000000000000000000e+00,4.281652020865330671e-02,5.153255177180531277e-01
1.010100499949242482e-02,0.000000000000000000e+00,9.654457498272287497e-01,0.000000000000000000e+00,4.281652020865330671e-02,5.759364117287398832e-01
1.515150749923863810e-02,0.000000000000000000e+00,9.654457498272287497e-01,0.000000000000000000e+00,4.281652020865330671e-02,6.362814684849935620e-01
4.040401999796969928e-02,0.000000000000000000e+00,9.654457498272287497e-01,0.000000000000000000e+00,4.281652020865330671e-02,6.376106547571577243e-01
5.303027624733522988e-02,0.000000000000000000e+00,9.654457498272287497e-01,0.000000000000000000e+00,4.281652020865330671e-02,5.575936411728742437e-01
7.070703499644698242e-02,0.000000000000000000e+00,9.654457498272287497e-01,0.000000000000000000e+00,4.281652020865330671e-02,5.046920275407396073e-01
9.090904499543182860e-02,0.000000000000000000e+00,9.654457498272287497e-01,0.000000000000000000e+00,4.281652020865330671e-02,5.049578647951725729e-01
1.161615574941628898e-01,0.000000000000000000e+00,9.654457498272287497e-01,0.000000000000000000e+00,4.281652020865330671e-02,4.618922295770529485e-01
1.489898237425132665e-01,0.000000000000000000e+00,9.654457498272287497e-01,0.000000000000000000e+00,4.281652020865330671e-02,4.188265943589337681e-01
1.919190949903560872e-01,0.000000000000000000e+00,9.654457498272287497e-01,0.000000000000000000e+00,4.281652020865330671e-02,3.925087061700827107e-01
2.424241199878182096e-01,0.000000000000000000e+00,9.654457498272287497e-01,0.000000000000000000e+00,4.281652020865330671e-02,3.260493925618736522e-01
3.080806524845189909e-01,0.000000000000000000e+00,9.654457498272287497e-01,0.000000000000000000e+00,4.281652020865330671e-02,2.763378259829335493e-01
3.939391949802045767e-01,0.000000000000000000e+00,9.654457498272287497e-01,0.000000000000000000e+00,4.281652020865330671e-02,1.896748810378287853e-01
4.949492449751288214e-01,0.000000000000000000e+00,9.654457498272287497e-01,0.000000000000000000e+00,4.281652020865330671e-02,1.298614987904406493e-01
3.030301499847727620e-02,6.753714542998648374e-02,9.654457498272287497e-01,9.997475385003787851e-01,4.361977713538790075e-02,6.311508094744399111e-01
4.040401999796969928e-02,6.753714542998648374e-02,9.654457498272287497e-01,9.997475385003787851e-01,4.361977713538790075e-02,6.011111997235295545e-01
5.303027624733522988e-02,6.753714542998648374e-02,9.654457498272287497e-01,9.997475385003787851e-01,4.361977713538790075e-02,5.979211526703354096e-01
7.070703499644698242e-02,6.753714542998648374e-02,9.654457498272287497e-01,9.997475385003787851e-01,4.361977713538790075e-02,6.181247840072310318e-01
9.090904499543182860e-02,6.753714542998648374e-02,9.654457498272287497e-01,9.997475385003787851e-01,4.361977713538790075e-02,6.183906212616636644e-01
1.161615574941628898e-01,6.753714542998648374e-02,9.654457498272287497e-01,9.997475385003787851e-01,4.361977713538790075e-02,5.617672860674696178e-01
1.489898237425132665e-01,6.753714542998648374e-02,9.654457498272287497e-01,9.997475385003787851e-01,4.361977713538790075e-02,5.319935135709918939e-01
1.919190949903560872e-01,6.753714542998648374e-02,9.654457498272287497e-01,9.997475385003787851e-01,4.361977713538790075e-02,4.886620410984396923e-01
2.424241199878182096e-01,6.753714542998648374e-02,9.654457498272287497e-01,9.997475385003787851e-01,4.361977713538790075e-02,4.320387059042457012e-01
3.080806524845189909e-01,6.753714542998648374e-02,9.654457498272287497e-01,9.997475385003787851e-01,4.361977713538790075e-02,3.918972804848873115e-01
3.939391949802045767e-01,6.753714542998648374e-02,9.654457498272287497e-01,9.997475385003787851e-01,4.361977713538790075e-02,3.187920355158573305e-01
4.949492449751288214e-01,6.753714542998648374e-02,9.654457498272287497e-01,9.997475385003787851e-01,4.361977713538790075e-02,2.688146316824842619e-01
6.212118074687841274e-01,6.753714542998648374e-02,9.654457498272287497e-01,9.997475385003787851e-01,4.361977713538790075e-02,1.553021240396628977e-01
7.979793949599015557e-01,6.753714542998648374e-02,9.654457498272287497e-01,9.997475385003787851e-01,4.361977713538790075e-02,8.512108886939410979e-02
5.808077874708144489e-03,6.753714542998648374e-02,9.654457498272287497e-01,1.994445847008332051e-01,5.176232922923888063e-02,4.910279926628919323e-01
1.010100499949242482e-02,6.753714542998648374e-02,9.654457498272287497e-01,1.994445847008332051e-01,5.176232922923888063e-02,5.481830023659518547e-01
1.515150749923863810e-02,6.753714542998648374e-02,9.654457498272287497e-01,1.994445847008332051e-01,5.176232922923888063e-02,6.188957120450861993e-01
2.171716074890871553e-02,6.753714542998648374e-02,9.654457498272287497e-01,1.994445847008332051e-01,5.176232922923888063e-02,6.627588590265043322e-01
4.040401999796969928e-02,6.753714542998648374e-02,9.654457498272287497e-01,1.994445847008332051e-01,5.176232922923888063e-02,6.433527394529071630e-01
5.303027624733522988e-02,6.753714542998648374e-02,9.654457498272287497e-01,1.994445847008332051e-01,5.176232922923888063e-02,5.803493101523248265e-01
7.070703499644698242e-02,6.753714542998648374e-02,9.654457498272287497e-01,1.994445847008332051e-01,5.176232922923888063e-02,5.005981338224739785e-01
9.090904499543182860e-02,6.753714542998648374e-02,9.654457498272287497e-01,1.994445847008332051e-01,5.176232922923888063e-02,4.976739240237127992e-01
1.161615574941628898e-01,6.753714542998648374e-02,9.654457498272287497e-01,1.994445847008332051e-01,5.176232922923888063e-02,4.679001515272350198e-01
1.489898237425132665e-01,6.753714542998648374e-02,9.654457498272287497e-01,1.994445847008332051e-01,5.176232922923888063e-02,4.181885849482949169e-01
1.919190949903560872e-01,6.753714542998648374e-02,9.654457498272287497e-01,1.994445847008332051e-01,5.176232922923888063e-02,3.817688810909962149e-01
2.424241199878182096e-01,6.753714542998648374e-02,9.654457498272287497e-01,1.994445847008332051e-01,5.176232922923888063e-02,3.418932929260707909e-01
3.080806524845189909e-01,6.753714542998648374e-02,9.654457498272287497e-01,1.994445847008332051e-01,5.176232922923888063e-02,3.022835420155783326e-01
3.939391949802045767e-01,6.753714542998648374e-02,9.654457498272287497e-01,1.994445847008332051e-01,5.176232922923888063e-02,2.358242284073692741e-01
4.949492449751288214e-01,6.753714542998648374e-02,9.654457498272287497e-01,1.994445847008332051e-01,5.176232922923888063e-02,1.491612834622645378e-01
6.212118074687841274e-01,6.753714542998648374e-02,9.654457498272287497e-01,1.994445847008332051e-01,5.176232922923888063e-02,7.260015418560780698e-02
1.010100499949242482e-02,1.350742908599729675e-01,9.654457498272287497e-01,9.997475385003787851e-01,5.670567498739682161e-02,6.429008161203710880e-01
1.515150749923863810e-02,1.350742908599729675e-01,9.654457498272287497e-01,9.997475385003787851e-01,5.670567498739682161e-02,6.665603317648939319e-01
2.171716074890871553e-02,1.350742908599729675e-01,9.654457498272287497e-01,9.997475385003787851e-01,5.670567498739682161e-02,6.904856846638492973e-01
3.030301499847727620e-02,1.350742908599729675e-01,9.654457498272287497e-01,9.997475385003787851e-01,5.670567498739682161e-02,6.942074062259087075e-01
4.040401999796969928e-02,1.350742908599729675e-01,9.654457498272287497e-01,9.997475385003787851e-01,5.670567498739682161e-02,6.811813807586994951e-01
5.303027624733522988e-02,1.350742908599729675e-01,9.654457498272287497e-01,9.997475385003787851e-01,5.670567498739682161e-02,6.447616769014011817e-01
7.070703499644698242e-02,1.350742908599729675e-01,9.654457498272287497e-01,9.997475385003787851e-01,5.670567498739682161e-02,6.149879044049233467e-01
9.090904499543182860e-02,1.350742908599729675e-01,9.654457498272287497e-01,9.997475385003787851e-01,5.670567498739682161e-02,5.886700162160727334e-01
1.161615574941628898e-01,1.350742908599729675e-01,9.654457498272287497e-01,9.997475385003787851e-01,5.670567498739682161e-02,5.487944280511473094e-01
1.489898237425132665e-01,1.350742908599729675e-01,9.654457498272287497e-01,9.997475385003787851e-01,5.670567498739682161e-02,4.820692771885052297e-01
1.919190949903560872e-01,1.350742908599729675e-01,9.654457498272287497e-01,9.997475385003787851e-01,5.670567498739682161e-02,4.488396203844007282e-01
2.424241199878182096e-01,1.350742908599729675e-01,9.654457498272287497e-01,9.997475385003787851e-01,5.670567498739682161e-02,3.922162851902067371e-01
3.080806524845189909e-01,1.350742908599729675e-01,9.654457498272287497e-01,9.997475385003787851e-01,5.670567498739682161e-02,3.390488343036394681e-01
3.939391949802045767e-01,1.350742908599729675e-01,9.654457498272287497e-01,9.997475385003787851e-01,5.670567498739682161e-02,2.991732461387140440e-01
4.949492449751288214e-01,1.350742908599729675e-01,9.654457498272287497e-01,9.997475385003787851e-01,5.670567498739682161e-02,1.819390169338333529e-01
1.010100499949242482e-02,1.350742908599729675e-01,9.654457498272287497e-01,6.008583690987125969e-01,6.064108989569834407e-02,6.055506818725578944e-01
1.515150749923863810e-02,1.350742908599729675e-01,9.654457498272287497e-01,6.008583690987125969e-01,6.064108989569834407e-02,6.592498072679907617e-01
5.303027624733522988e-02,1.350742908599729675e-01,9.654457498272287497e-01,6.008583690987125969e-01,6.064108989569834407e-02,6.366536406411994475e-01
7.070703499644698242e-02,1.350742908599729675e-01,9.654457498272287497e-01,6.008583690987125969e-01,6.064108989569834407e-02,5.598266741101097788e-01
9.090904499543182860e-02,1.350742908599729675e-01,9.654457498272287497e-01,6.008583690987125969e-01,6.064108989569834407e-02,5.234069702528114654e-01
1.161615574941628898e-01,1.350742908599729675e-01,9.654457498272287497e-01,6.008583690987125969e-01,6.064108989569834407e-02,5.066592232235425097e-01
1.489898237425132665e-01,1.350742908599729675e-01,9.654457498272287497e-01,6.008583690987125969e-01,6.064108989569834407e-02,4.468458409761543737e-01
1.919190949903560872e-01,1.350742908599729675e-01,9.654457498272287497e-01,6.008583690987125969e-01,6.064108989569834407e-02,4.069702528112289497e-01
2.424241199878182096e-01,1.350742908599729675e-01,9.654457498272287497e-01,6.008583690987125969e-01,6.064108989569834407e-02,3.702847116994976706e-01
3.080806524845189909e-01,1.350742908599729675e-01,9.654457498272287497e-01,6.008583690987125969e-01,6.064108989569834407e-02,3.269532392269454690e-01
3.939391949802045767e-01,1.350742908599729675e-01,9.654457498272287497e-01,6.008583690987125969e-01,6.064108989569834407e-02,2.769758353935723449e-01
4.949492449751288214e-01,1.350742908599729675e-01,9.654457498272287497e-01,6.008583690987125969e-01,6.064108989569834407e-02,2.336443629210198103e-01
5.808077874708144489e-03,1.350742908599729675e-01,9.654457498272287497e-01,1.994445847008332051e-01,6.700024399131324082e-02,5.298668155355292786e-01
1.010100499949242482e-02,1.350742908599729675e-01,9.654457498272287497e-01,1.994445847008332051e-01,6.700024399131324082e-02,5.872876624930217782e-01
1.515150749923863810e-02,1.350742908599729675e-01,9.654457498272287497e-01,1.994445847008332051e-01,6.700024399131324082e-02,6.447085094505147218e-01
5.303027624733522988e-02,1.350742908599729675e-01,9.654457498272287497e-01,1.994445847008332051e-01,6.700024399131324082e-02,5.960602918893057600e-01
7.070703499644698242e-02,1.350742908599729675e-01,9.654457498272287497e-01,1.994445847008332051e-01,6.700024399131324082e-02,5.157774410505888696e-01
9.090904499543182860e-02,1.350742908599729675e-01,9.654457498272287497e-01,1.994445847008332051e-01,6.700024399131324082e-02,4.559640588032007336e-01
1.161615574941628898e-01,1.350742908599729675e-01,9.654457498272287497e-01,1.994445847008332051e-01,6.700024399131324082e-02,4.461280803891860547e-01
1.489898237425132665e-01,1.350742908599729675e-01,9.654457498272287497e-01,1.994445847008332051e-01,6.700024399131324082e-02,4.131642608395141303e-01
1.919190949903560872e-01,1.350742908599729675e-01,9.654457498272287497e-01,1.994445847008332051e-01,6.700024399131324082e-02,3.565409256453201392e-01
2.424241199878182096e-01,1.350742908599729675e-01,9.654457498272287497e-01,1.994445847008332051e-01,6.700024399131324082e-02,3.299572002020365047e-01
3.080806524845189909e-01,1.350742908599729675e-01,9.654457498272287497e-01,1.994445847008332051e-01,6.700024399131324082e-02,2.834356806762901582e-01
3.939391949802045767e-01,1.350742908599729675e-01,9.654457498272287497e-01,1.994445847008332051e-01,6.700024399131324082e-02,1.933168514235586721e-01
5.808077874708144489e-03,1.350742908599729675e-01,9.654457498272287497e-01,0.000000000000000000e+00,7.196608623671087168e-02,5.247095727995321202e-01
1.010100499949242482e-02,1.350742908599729675e-01,9.654457498272287497e-01,0.000000000000000000e+00,7.196608623671087168e-02,5.853204668102188757e-01
5.303027624733522988e-02,1.350742908599729675e-01,9.654457498272287497e-01,0.000000000000000000e+00,7.196608623671087168e-02,5.704335805619799027e-01
7.070703499644698242e-02,1.350742908599729675e-01,9.654457498272287497e-01,0.000000000000000000e+00,7.196608623671087168e-02,4.973283355929499772e-01
9.090904499543182860e-02,1.350742908599729675e-01,9.654457498272287497e-01,0.000000000000000000e+00,7.196608623671087168e-02,4.441608847063827636e-01
1.161615574941628898e-01,1.350742908599729675e-01,9.654457498272287497e-01,0.000000000000000000e+00,7.196608623671087168e-02,4.311348592391738843e-01
1.489898237425132665e-01,1.350742908599729675e-01,9.654457498272287497e-01,0.000000000000000000e+00,7.196608623671087168e-02,3.915251083286814260e-01
1.919190949903560872e-01,1.350742908599729675e-01,9.654457498272287497e-01,0.000000000000000000e+00,7.196608623671087168e-02,3.250657947204723675e-01
2.424241199878182096e-01,1.350742908599729675e-01,9.654457498272287497e-01,0.000000000000000000e+00,7.196608623671087168e-02,2.785442751947260209e-01
2.525251249873106205e-03,1.800990544799639659e-01,9.654457498272287497e-01,9.997475385003787851e-01,6.729902086759452506e-02,6.118244410771725983e-01
5.808077874708144489e-03,1.800990544799639659e-01,9.654457498272287497e-01,9.997475385003787851e-01,6.729902086759452506e-02,6.591434723662178419e-01
1.010100499949242482e-02,1.800990544799639659e-01,9.654457498272287497e-01,9.997475385003787851e-01,6.729902086759452506e-02,6.963606879868143862e-01
1.515150749923863810e-02,1.800990544799639659e-01,9.654457498272287497e-01,9.997475385003787851e-01,6.729902086759452506e-02,7.266661349921580415e-01
5.303027624733522988e-02,1.800990544799639659e-01,9.654457498272287497e-01,9.997475385003787851e-01,6.729902086759452506e-02,6.915756174070238904e-01
7.070703499644698242e-02,1.800990544799639659e-01,9.654457498272287497e-01,9.997475385003787851e-01,6.729902086759452506e-02,6.184703724379935208e-01
9.090904499543182860e-02,1.800990544799639659e-01,9.654457498272287497e-01,9.997475385003787851e-01,6.729902086759452506e-02,5.586569901906053293e-01
1.161615574941628898e-01,1.800990544799639659e-01,9.654457498272287497e-01,9.997475385003787851e-01,6.729902086759452506e-02,5.421750804157697834e-01
1.489898237425132665e-01,1.800990544799639659e-01,9.654457498272287497e-01,9.997475385003787851e-01,6.729902086759452506e-02,4.890076295292025144e-01
1.919190949903560872e-01,1.800990544799639659e-01,9.654457498272287497e-01,9.997475385003787851e-01,6.729902086759452506e-02,4.294600845362469554e-01
2.424241199878182096e-01,1.800990544799639659e-01,9.654457498272287497e-01,9.997475385003787851e-01,6.729902086759452506e-02,3.829385650105006089e-01
3.080806524845189909e-01,1.800990544799639659e-01,9.654457498272287497e-01,9.997475385003787851e-01,6.729902086759452506e-02,3.398729297923814285e-01
3.939391949802045767e-01,1.800990544799639659e-01,9.654457498272287497e-01,9.997475385003787851e-01,6.729902086759452506e-02,2.734136161841723700e-01
4.949492449751288214e-01,1.800990544799639659e-01,9.654457498272287497e-01,9.997475385003787851e-01,6.729902086759452506e-02,2.000425339607094233e-01
6.212118074687841274e-01,1.800990544799639659e-01,9.654457498272287497e-01,9.997475385003787851e-01,6.729902086759452506e-02,1.069994949092167302e-01
2.525251249873106205e-03,1.800990544799639659e-01,9.654457498272287497e-01,1.994445847008332051e-01,7.933581782773978242e-02,5.360076561129279993e-01
5.808077874708144489e-03,1.800990544799639659e-01,9.654457498272287497e-01,1.994445847008332051e-01,7.933581782773978242e-02,6.237339500757638211e-01
5.303027624733522988e-02,1.800990544799639659e-01,9.654457498272287497e-01,1.994445847008332051e-01,7.933581782773978242e-02,6.104420873541220871e-01
7.070703499644698242e-02,1.800990544799639659e-01,9.654457498272287497e-01,1.994445847008332051e-01,7.933581782773978242e-02,5.272350267166440174e-01
9.090904499543182860e-02,1.800990544799639659e-01,9.654457498272287497e-01,1.994445847008332051e-01,7.933581782773978242e-02,4.674216444692559369e-01
1.161615574941628898e-01,1.800990544799639659e-01,9.654457498272287497e-01,1.994445847008332051e-01,7.933581782773978242e-02,4.480155248956591563e-01
1.489898237425132665e-01,1.800990544799639659e-01,9.654457498272287497e-01,1.994445847008332051e-01,7.933581782773978242e-02,4.084057739851663094e-01
1.919190949903560872e-01,1.800990544799639659e-01,9.654457498272287497e-01,1.994445847008332051e-01,7.933581782773978242e-02,3.318446447085096063e-01
2.424241199878182096e-01,1.800990544799639659e-01,9.654457498272287497e-01,1.994445847008332051e-01,7.933581782773978242e-02,2.752213095143155597e-01
5.303027624733522988e-02,0.000000000000000000e+00,7.021423635107116867e-01,9.997475385003787851e-01,2.562493991746994312e-02,6.583193768774758814e-01
7.070703499644698242e-02,0.000000000000000000e+00,7.021423635107116867e-01,9.997475385003787851e-01,2.562493991746994312e-02,6.846372650663261616e-01
9.090904499543182860e-02,0.000000000000000000e+00,7.021423635107116867e-01,9.997475385003787851e-01,2.562493991746994312e-02,6.609777494218040950e-01
1.161615574941628898e-01,0.000000000000000000e+00,7.021423635107116867e-01,9.997475385003787851e-01,2.562493991746994312e-02,6.639019592205657183e-01
1.489898237425132665e-01,0.000000000000000000e+00,7.021423635107116867e-01,9.997475385003787851e-01,2.562493991746994312e-02,6.500784219900579419e-01
1.919190949903560872e-01,0.000000000000000000e+00,7.021423635107116867e-01,9.997475385003787851e-01,2.562493991746994312e-02,5.966451338490577072e-01
2.424241199878182096e-01,0.000000000000000000e+00,7.021423635107116867e-01,9.997475385003787851e-01,2.562493991746994312e-02,5.562378711752666849e-01
3.080806524845189909e-01,0.000000000000000000e+00,7.021423635107116867e-01,9.997475385003787851e-01,2.562493991746994312e-02,4.961586516734455832e-01
3.939391949802045767e-01,0.000000000000000000e+00,7.021423635107116867e-01,9.997475385003787851e-01,2.562493991746994312e-02,3.892920753914455023e-01
4.949492449751288214e-01,0.000000000000000000e+00,7.021423635107116867e-01,9.997475385003787851e-01,2.562493991746994312e-02,3.922162851902067371e-01
6.212118074687841274e-01,0.000000000000000000e+00,7.021423635107116867e-01,9.997475385003787851e-01,2.562493991746994312e-02,3.786585852141319264e-01
7.979793949599015557e-01,0.000000000000000000e+00,7.021423635107116867e-01,9.997475385003787851e-01,2.562493991746994312e-02,3.084775500438631246e-01
2.171716074890871553e-02,0.000000000000000000e+00,7.021423635107116867e-01,6.008583690987125969e-01,2.782915455936601015e-02,6.055772655980009578e-01
3.030301499847727620e-02,0.000000000000000000e+00,7.021423635107116867e-01,6.008583690987125969e-01,2.782915455936601015e-02,6.419969694552997153e-01
4.040401999796969928e-02,0.000000000000000000e+00,7.021423635107116867e-01,6.008583690987125969e-01,2.782915455936601015e-02,6.622006007921950044e-01
5.303027624733522988e-02,0.000000000000000000e+00,7.021423635107116867e-01,6.008583690987125969e-01,2.782915455936601015e-02,6.520987851237473043e-01
7.070703499644698242e-02,0.000000000000000000e+00,7.021423635107116867e-01,6.008583690987125969e-01,2.782915455936601015e-02,6.223250126272699134e-01
9.090904499543182860e-02,0.000000000000000000e+00,7.021423635107116867e-01,6.008583690987125969e-01,2.782915455936601015e-02,6.156790812664489909e-01
1.161615574941628898e-01,0.000000000000000000e+00,7.021423635107116867e-01,6.008583690987125969e-01,2.782915455936601015e-02,6.156790812664489909e-01
1.489898237425132665e-01,0.000000000000000000e+00,7.021423635107116867e-01,6.008583690987125969e-01,2.782915455936601015e-02,5.789935401547173788e-01
1.919190949903560872e-01,0.000000000000000000e+00,7.021423635107116867e-01,6.008583690987125969e-01,2.782915455936601015e-02,5.324720206289710323e-01
2.424241199878182096e-01,0.000000000000000000e+00,7.021423635107116867e-01,6.008583690987125969e-01,2.782915455936601015e-02,5.058882951856873422e-01
3.080806524845189909e-01,0.000000000000000000e+00,7.021423635107116867e-01,6.008583690987125969e-01,2.782915455936601015e-02,3.995533934125529152e-01
1.010100499949242482e-02,0.000000000000000000e+00,7.021423635107116867e-01,1.994445847008332051e-01,3.138374657910034810e-02,5.365924980726800575e-01
1.515150749923863810e-02,0.000000000000000000e+00,7.021423635107116867e-01,1.994445847008332051e-01,3.138374657910034810e-02,6.065076959885158381e-01
2.171716074890871553e-02,0.000000000000000000e+00,7.021423635107116867e-01,1.994445847008332051e-01,3.138374657910034810e-02,6.732328468511582509e-01
3.030301499847727620e-02,0.000000000000000000e+00,7.021423635107116867e-01,1.994445847008332051e-01,3.138374657910034810e-02,7.131084350160836749e-01
4.040401999796969928e-02,0.000000000000000000e+00,7.021423635107116867e-01,1.994445847008332051e-01,3.138374657910034810e-02,7.192226918680386660e-01
5.303027624733522988e-02,0.000000000000000000e+00,7.021423635107116867e-01,1.994445847008332051e-01,3.138374657910034810e-02,6.915756174070238904e-01
7.070703499644698242e-02,0.000000000000000000e+00,7.021423635107116867e-01,1.994445847008332051e-01,3.138374657910034810e-02,6.304330488874712035e-01
9.090904499543182860e-02,0.000000000000000000e+00,7.021423635107116867e-01,1.994445847008332051e-01,3.138374657910034810e-02,5.828481803439937714e-01
1.161615574941628898e-01,0.000000000000000000e+00,7.021423635107116867e-01,1.994445847008332051e-01,3.138374657910034810e-02,5.754047372198742849e-01
