1.438615880808070902e+00,-1.425652999084306760e+00,3.070215019643466881e-01,6.026033651658706525e-01
-8.312452682596632725e-01,1.357524947924647396e+00,2.091182453142634845e+00,-2.766236925858263085e+00
-2.660411165243654619e-01,-3.726517077306022996e-01,2.492955274424013101e+00,-1.558274305528800419e+00
-1.146555211070904301e-01,5.048698683308018298e-01,9.756181215282533348e-02,-1.196421172963822332e+00
9.641757752982227370e-02,1.583043493091628395e+00,1.431159276693429128e+00,-1.643898932953473224e+00
4.711617382485806527e-01,-1.171646155012009860e+00,1.437547826377904681e+00,-4.379979481000312314e-01
-1.191402734156841170e-01,1.054377313847094211e+00,5.176280901261107736e-01,-1.515737609987864332e+00
2.201245745263792353e-01,5.574589144241615113e-01,1.191501151211041609e+00,-1.273845167335327933e+00
2.047427025794815059e+00,4.145527176290723093e-01,-3.583269573569306532e-01,5.840567965260170524e-01
7.303942066197592897e-01,1.993055153617357078e+00,9.039978261365053669e-01,-1.125946221426135541e+00
-1.946765609524470086e-02,2.105311949649067982e-01,-2.385775311050865710e+00,-7.274959316179203661e-01
2.243248322248674764e+00,6.716967710730843422e-01,2.141971798469718191e+00,9.552620242639386916e-02
-4.406155335572218279e-01,-1.661941726535098862e-01,2.639918493466891114e+00,-1.909932532193935550e+00
1.348384440708352061e+00,-3.801415769959711755e-01,7.460532977287442913e-01,1.393402487433126336e-02
2.427524263880108113e-01,2.624710779957786233e+00,2.669412994951582796e+00,-2.186343417476616757e+00
1.459681977209057679e+00,2.980885178897558219e-01,8.055465262008832950e-01,-2.040459161291108270e-02
1.382001211829913867e+00,2.327084592095449711e+00,1.583883658866788391e+00,-1.046593701058756487e+00
2.021623311196592443e+00,-5.988159089983602357e-02,1.275365634362739531e-01,6.128599031030521616e-01
2.012009753312211213e+00,4.234791703230444959e-02,1.299810999958212587e+00,2.665926803075389095e-01
1.557572020983540639e+00,2.326946571945859965e+00,-9.752533601042101541e-02,-5.206649349315659592e-01
2.200823680337788524e+00,2.925217270986341767e+00,1.657691094294932554e+00,-6.207732242143081391e-01
9.718322486100288149e-01,1.054650529746989918e-01,1.063578537879187991e+00,-4.961619261938295944e-01
1.497676241566966215e+00,1.031633253172860254e+00,1.205312014426560552e+00,-3.755303921086148300e-01
9.274981405149573810e-01,-1.079816922398633583e+00,1.118766770264798316e+00,-5.406798161287318383e-02
1.002152847263660052e+00,2.080666847528156449e-02,8.914784497951862008e-01,-3.653578807983676180e-01
6.336526727042480767e-01,1.375370453487396949e+00,2.373118109143368959e-01,-9.057333864962561210e-01
9.534580294180132753e-01,-5.797702025082164257e-01,4.550576337408250294e-01,-8.815527717177362721e-02
-1.170712302599977717e-01,3.809104913475022114e-01,1.379469218100652039e+00,-1.495652716104755253e+00
5.974906119709879615e-01,-6.750025813902910121e-01,8.336829416597606457e-01,-6.163095697819515051e-01
1.005803979821465521e+00,5.128946347383105397e-01,-1.279600643485862221e+00,4.850940012832682946e-02
-2.045445002193177597e+00,-1.090904521960666118e-01,1.740949145487650451e+00,-2.885175412822325480e+00
2.637223750207666750e+00,1.187750410687756109e+00,-1.197911417830432868e-01,6.240470242439226656e-01
-3.831188275667208876e-01,-6.579944627742001506e-01,6.566787161242554349e-01,-1.276940796778528231e+00
2.807957456972869914e-01,-4.702754904986109485e-01,-1.248764619704824108e-01,-4.360561190048894975e-01
